entity,count
arithmetic_combinator,3
assembling_machine_3,108
average_buildings_per_beacon,1.9627118644067796
beacon,1180
beacons_per_assembling_machine_3,6.185185185185185
beacons_per_assembling_machine_3_electric_furnace_recipe,3.8
beacons_per_assembling_machine_3_production_science_pack_recipe,9.142857142857142
beacons_per_assembling_machine_3_rail_recipe,2.5
beacons_per_cryogenic_plant,7
beacons_per_cryogenic_plant_plastic_bar_recipe,7
beacons_per_electric_furnace,7
beacons_per_electromagnetic_plant,6.333333333333333
beacons_per_electromagnetic_plant_advanced_circuit_recipe,7
beacons_per_electromagnetic_plant_electronic_circuit_recipe,5
beacons_per_electromagnetic_plant_productivity_module_recipe,8
beacons_per_foundry,6.2727272727272725
beacons_per_foundry_casting_copper_cable_recipe,5
beacons_per_foundry_casting_iron_recipe,7
beacons_per_foundry_casting_iron_stick_recipe,9
beacons_per_foundry_casting_steel_recipe,5
beacons_per_foundry_molten_copper_recipe,7
beacons_per_foundry_molten_iron_recipe,7
beacons_per_oil_refinery,10
beacons_per_oil_refinery_basic_oil_processing_recipe,10
big_electric_pole,2
big_mining_drill,82
big_mining_drill_circuit_enabled,72
constant_combinator,56
cryogenic_plant,24
decider_combinator,25
display_panel,20
electric_energy_interface,1
electric_furnace,40
electromagnetic_plant,96
foundry,88
infinity_chest,5
infinity_pipe,1
inserter_all,645
inserter_all_direct_insertion,412
inserter_all_direct_insertion_circuit_enabled,276
inserter_all_direction_insertion_percent,63.87596899224807
inserter_all_from_assembling_machine_3_electric_furnace,24
inserter_all_from_assembling_machine_3_electric_furnace_circuit_enabled,24
inserter_all_from_assembling_machine_3_electric_furnace_to_turbo_transport_belt,24
inserter_all_from_assembling_machine_3_electric_furnace_to_turbo_transport_belt_circuit_enabled,24
inserter_all_from_assembling_machine_3_production_science_pack,56
inserter_all_from_assembling_machine_3_production_science_pack_circuit_enabled,56
inserter_all_from_assembling_machine_3_production_science_pack_to_turbo_transport_belt,8
inserter_all_from_assembling_machine_3_production_science_pack_to_turbo_transport_belt_circuit_enabled,8
inserter_all_from_assembling_machine_3_production_science_pack_to_turbo_underground_belt,48
