save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
32_reja,1,50229.849,1.395,0.573,5.057,716.7053199781667,23.34297426809523,36000,2.0.66,windows-x86_64
32_reja,2,50181.423,1.394,0.582,6.476,717.3969538488376,23.34297426809523,36000,2.0.66,windows-x86_64
32_reja,3,50194.02,1.394,0.571,6.223,717.2169114966285,23.34297426809523,36000,2.0.66,windows-x86_64
32_reja,4,50727.346,1.409,0.543,6.238,709.6763942667137,23.34297426809523,36000,2.0.66,windows-x86_64
32_reja,5,49952.538,1.388,0.532,5.875,720.6841021771506,23.34297426809523,36000,2.0.66,windows-x86_64
32_reja,6,50194.497,1.394,0.57,5.096,717.210095760099,23.34297426809523,36000,2.0.66,windows-x86_64
32_reja,7,49980.304,1.388,0.558,5.463,720.2837341685637,23.34297426809523,36000,2.0.66,windows-x86_64
32_reja,8,50089.546,1.391,0.552,5.832,718.7128427955805,23.34297426809523,36000,2.0.66,windows-x86_64
32_reja,9,51511.021,1.431,0.58,5.187,698.8795659864711,23.34297426809523,36000,2.0.66,windows-x86_64
26_mrcooki4,0,47798.699,1.328,0.813,3.857,753.1585744624556,29.79388104477449,36000,2.0.66,windows-x86_64
26_mrcooki4,1,47811.303,1.328,0.815,4.257,752.9600270463242,29.79388104477449,36000,2.0.66,windows-x86_64
26_mrcooki4,2,47498.876,1.319,0.792,4.041,757.9126714493202,29.79388104477449,36000,2.0.66,windows-x86_64
26_mrcooki4,3,47616.936,1.323,0.799,3.747,756.033525550657,29.79388104477449,36000,2.0.66,windows-x86_64
26_mrcooki4,4,47689.354,1.325,0.792,3.918,754.8854614386263,29.79388104477449,36000,2.0.66,windows-x86_64
26_mrcooki4,5,47597.644,1.322,0.81,3.679,756.3399566583589,29.79388104477449,36000,2.0.66,windows-x86_64
26_mrcooki4,6,47832.019,1.329,0.83,4.279,752.6339208052246,29.79388104477449,36000,2.0.66,windows-x86_64
26_mrcooki4,7,47870.768,1.33,0.828,4.026,752.0247011704513,29.79388104477449,36000,2.0.66,windows-x86_64
26_mrcooki4,8,47203.6,1.311,0.829,3.642,762.6536959045496,29.79388104477449,36000,2.0.66,windows-x86_64
26_mrcooki4,9,47645.803,1.323,0.799,3.836,755.5754700996434,29.79388104477449,36000,2.0.66,windows-x86_64
09_jobo,0,47090.29,1.308,0.592,6.272,764.4888149977415,31.096434034711173,36000,2.0.66,windows-x86_64
09_jobo,1,46815.804,1.3,0.58,6.515,768.9710936076202,31.096434034711173,36000,2.0.66,windows-x86_64
09_jobo,2,46829.209,1.301,0.545,6.09,768.7509733508417,31.096434034711173,36000,2.0.66,windows-x86_64
09_jobo,3,47533.508,1.32,0.552,6.183,757.3604708493217,31.096434034711173,36000,2.0.66,windows-x86_64
09_jobo,4,46824.949,1.301,0.562,6.255,768.8209121167436,31.096434034711173,36000,2.0.66,windows-x86_64
09_jobo,5,47151.651,1.31,0.584,6.145,763.4939442523445,31.096434034711173,36000,2.0.66,windows-x86_64
09_jobo,6,47500.098,1.319,0.588,6.404,757.8931731888216,31.096434034711173,36000,2.0.66,windows-x86_64
09_jobo,7,47412.126,1.317,0.553,6.275,759.2994247927209,31.096434034711173,36000,2.0.66,windows-x86_64
09_jobo,8,47420.924,1.317,0.565,6.258,759.1585520349624,31.096434034711173,36000,2.0.66,windows-x86_64
09_jobo,9,47259.539,1.313,0.579,6.121,761.7509768768587,31.096434034711173,36000,2.0.66,windows-x86_64
13_phlap,0,45988.45,1.277,0.594,5.688,782.8052478394033,32.30323923586621,36000,2.0.66,windows-x86_64
13_phlap,1,47673.645,1.324,0.646,5.415,755.1342046533258,32.30323923586621,36000,2.0.66,windows-x86_64
13_phlap,2,46622.959,1.295,0.639,5.331,772.151763254666,32.30323923586621,36000,2.0.66,windows-x86_64
13_phlap,3,46248.415,1.285,0.63,5.134,778.4050545299768,32.30323923586621,36000,2.0.66,windows-x86_64
13_phlap,4,46505.813,1.292,0.623,5.296,774.0967779662298,32.30323923586621,36000,2.0.66,windows-x86_64
13_phlap,5,46196.114,1.283,0.617,6.416,779.2863269841268,32.30323923586621,36000,2.0.66,windows-x86_64
13_phlap,6,46358.182,1.288,0.63,5.137,776.561945418826,32.30323923586621,36000,2.0.66,windows-x86_64
13_phlap,7,46375.23,1.288,0.641,5.456,776.2764734536087,32.30323923586621,36000,2.0.66,windows-x86_64
13_phlap,8,49031.713,1.362,0.626,7.01,734.218688219194,32.30323923586621,36000,2.0.66,windows-x86_64
13_phlap,9,46675.079,1.297,0.62,5.232,771.2895354713808,32.30323923586621,36000,2.0.66,windows-x86_64
01_undertow,0,46850.364,1.301,0.835,4.063,768.4038484738347,32.77403773637964,36000,2.0.66,windows-x86_64
01_undertow,1,46370.493,1.288,0.843,4.216,776.3557743498651,32.77403773637964,36000,2.0.66,windows-x86_64
01_undertow,2,46888.143,1.302,0.847,3.881,767.7847254475402,32.77403773637964,36000,2.0.66,windows-x86_64
01_undertow,3,46554.448,1.293,0.848,4.318,773.2880862425864,32.77403773637964,36000,2.0.66,windows-x86_64
01_undertow,4,46162.729,1.282,0.833,3.478,779.849908786805,32.77403773637964,36000,2.0.66,windows-x86_64
01_undertow,5,46503.748,1.292,0.849,3.453,774.1311517514674,32.77403773637964,36000,2.0.66,windows-x86_64
01_undertow,6,46258.15,1.285,0.833,4.135,778.2412396518235,32.77403773637964,36000,2.0.66,windows-x86_64
01_undertow,7,46739.741,1.298,0.841,4.107,770.2224965260291,32.77403773637964,36000,2.0.66,windows-x86_64
01_undertow,8,46799.126,1.3,0.82,3.96,769.245135048035,32.77403773637964,36000,2.0.66,windows-x86_64
01_undertow,9,46746.887,1.299,0.817,4.192,770.1047558525127,32.77403773637964,36000,2.0.66,windows-x86_64
27_geist,0,44479.572,1.236,0.661,5.288,809.3603058950298,36.89562304946285,36000,2.0.66,windows-x86_64
27_geist,1,45581.368,1.266,0.656,5.625,789.7963922451822,36.89562304946285,36000,2.0.66,windows-x86_64
27_geist,2,45283.393,1.258,0.65,5.578,794.993431698018,36.89562304946285,36000,2.0.66,windows-x86_64
27_geist,3,45257.295,1.257,0.671,5.576,795.4518713502431,36.89562304946285,36000,2.0.66,windows-x86_64
27_geist,4,45211.876,1.256,0.661,5.438,796.250967334335,36.89562304946285,36000,2.0.66,windows-x86_64
27_geist,5,45019.255,1.251,0.663,5.456,799.6578352973634,36.89562304946285,36000,2.0.66,windows-x86_64
27_geist,6,45151.048,1.254,0.671,6.706,797.3236855986155,36.89562304946285,36000,2.0.66,windows-x86_64
27_geist,7,45382.457,1.261,0.659,5.997,793.258064454289,36.89562304946285,36000,2.0.66,windows-x86_64
27_geist,8,45101.733,1.253,0.657,5.29,798.1954928428138,36.89562304946285,36000,2.0.66,windows-x86_64
27_geist,9,45384.585,1.261,0.67,5.307,793.2208700377012,36.89562304946285,36000,2.0.66,windows-x86_64
28_geist,0,43621.47,1.212,0.556,5.35,825.2816789530476,38.42569602927398,36000,2.0.66,windows-x86_64
28_geist,1,45018.238,1.251,0.556,5.911,799.6759002429194,38.42569602927398,36000,2.0.66,windows-x86_64
28_geist,2,44809.331,1.245,0.558,5.386,803.4040945623581,38.42569602927398,36000,2.0.66,windows-x86_64
28_geist,3,44733.977,1.243,0.602,5.503,804.7574218585573,38.42569602927398,36000,2.0.66,windows-x86_64
28_geist,4,45411.768,1.261,0.572,5.648,792.7460564847421,38.42569602927398,36000,2.0.66,windows-x86_64
28_geist,5,43948.705,1.221,0.58,5.413,819.1367640980548,38.42569602927398,36000,2.0.66,windows-x86_64
