save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
03_swiftdeath007,0,64105.021,3.561,1.778,22.342,280.78923802240075,0,18000,2.0.66,windows-x86_64
03_swiftdeath007,1,66357.717,3.687,1.835,25.263,271.25707172837184,0,18000,2.0.66,windows-x86_64
03_swiftdeath007,2,66892.055,3.716,1.85,24.801,269.0902529455853,0,18000,2.0.66,windows-x86_64
03_swiftdeath007,3,67403.435,3.745,1.878,25.223,267.0487045652792,0,18000,2.0.66,windows-x86_64
03_swiftdeath007,4,67079.294,3.727,1.875,25.403,268.3391390493764,0,18000,2.0.66,windows-x86_64
31_minebuilder,0,49859.837,2.77,2.098,9.34,361.0120105286345,30.922703287396384,18000,2.0.66,windows-x86_64
31_minebuilder,1,48590.81,2.699,2.037,6.317,370.4404186717612,30.922703287396384,18000,2.0.66,windows-x86_64
31_minebuilder,2,51924.669,2.885,2.202,7.991,346.65603742221253,30.922703287396384,18000,2.0.66,windows-x86_64
31_minebuilder,3,50783.243,2.821,2.172,8.682,354.4476275372961,30.922703287396384,18000,2.0.66,windows-x86_64
31_minebuilder,4,52410.546,2.912,2.273,6.535,343.4423293357791,30.922703287396384,18000,2.0.66,windows-x86_64
16_yuu_with_ships,0,42845.685,2.38,1.592,6.659,420.11231702795743,54.0811758300932,18000,2.0.66,windows-x86_64
16_yuu_with_ships,1,42771.743,2.376,1.61,6.564,420.838589626801,54.0811758300932,18000,2.0.66,windows-x86_64
16_yuu_with_ships,2,42954.731,2.386,1.626,8.834,419.0458089470983,54.0811758300932,18000,2.0.66,windows-x86_64
16_yuu_with_ships,3,43231.771,2.402,1.616,6.322,416.36045860809173,54.0811758300932,18000,2.0.66,windows-x86_64
16_yuu_with_ships,4,43500.16,2.417,1.64,6.515,413.79158145625206,54.0811758300932,18000,2.0.66,windows-x86_64
15_yuu,0,41468.89,2.304,1.301,6.921,434.0603281158478,59.03494833038484,18000,2.0.66,windows-x86_64
15_yuu,1,42358.379,2.353,1.334,6.734,424.9454399565196,59.03494833038484,18000,2.0.66,windows-x86_64
15_yuu,2,41228.219,2.29,1.278,5.923,436.59416866879457,59.03494833038484,18000,2.0.66,windows-x86_64
15_yuu,3,41610.38,2.312,1.3,6.086,432.58436957316906,59.03494833038484,18000,2.0.66,windows-x86_64
15_yuu,4,41942.049,2.33,1.304,6.099,429.1635823514488,59.03494833038484,18000,2.0.66,windows-x86_64
19_werezwolf,0,40277.995,2.238,1.492,5.589,446.8941415778019,61.825941426770584,18000,2.0.66,windows-x86_64
19_werezwolf,1,40647.619,2.258,1.506,6.78,442.83036602955764,61.825941426770584,18000,2.0.66,windows-x86_64
19_werezwolf,2,40879.024,2.271,1.526,6.426,440.32362416480396,61.825941426770584,18000,2.0.66,windows-x86_64
19_werezwolf,3,42388.157,2.355,1.575,6.231,424.646912579851,61.825941426770584,18000,2.0.66,windows-x86_64
19_werezwolf,4,40861.418,2.27,1.512,5.577,440.51334684469344,61.825941426770584,18000,2.0.66,windows-x86_64
20_toda1,0,37118.639,2.062,0.975,17.929,484.9315730568677,78.5418690293948,18000,2.0.66,windows-x86_64
20_toda1,1,37135.609,2.063,0.988,14.511,484.7099720378896,78.5418690293948,18000,2.0.66,windows-x86_64
20_toda1,2,36865.184,2.048,0.971,17.069,488.2655678593656,78.5418690293948,18000,2.0.66,windows-x86_64
20_toda1,3,37403.523,2.078,0.997,12.699,481.2380908611202,78.5418690293948,18000,2.0.66,windows-x86_64
20_toda1,4,37281.065,2.071,0.986,12.175,482.8188250523422,78.5418690293948,18000,2.0.66,windows-x86_64
04_swiftdeath007,0,34487.751,1.916,0.923,8.605,521.9244363020367,88.51145128441135,18000,2.0.66,windows-x86_64
04_swiftdeath007,1,34578.961,1.921,0.919,7.353,520.5477399971618,88.51145128441135,18000,2.0.66,windows-x86_64
04_swiftdeath007,2,35808.447,1.989,0.95,8.26,502.67469013665965,88.51145128441135,18000,2.0.66,windows-x86_64
04_swiftdeath007,3,35257.499,1.959,0.95,7.339,510.5296890173633,88.51145128441135,18000,2.0.66,windows-x86_64
04_swiftdeath007,4,35890.37,1.994,0.973,7.77,501.52728991091476,88.51145128441135,18000,2.0.66,windows-x86_64
11_theflyingcurryfish154,0,32924.058,1.829,1.183,6.733,546.7126804356864,100.63050606228589,18000,2.0.66,windows-x86_64
11_theflyingcurryfish154,1,32492.191,1.805,1.151,5.932,553.9792622787427,100.63050606228589,18000,2.0.66,windows-x86_64
11_theflyingcurryfish154,2,33911.084,1.884,1.207,6.518,530.7999001152543,100.63050606228589,18000,2.0.66,windows-x86_64
11_theflyingcurryfish154,3,32996.408,1.833,1.17,6.557,545.5139238186168,100.63050606228589,18000,2.0.66,windows-x86_64
11_theflyingcurryfish154,4,33052.023,1.836,1.19,6.263,544.5960145919056,100.63050606228589,18000,2.0.66,windows-x86_64
00_baseline_with_ships,0,31154.625,1.731,1.086,4.994,577.7633336944355,109.59182073009134,18000,2.0.66,windows-x86_64
00_baseline_with_ships,1,31439.195,1.747,1.081,5.034,572.5337433099035,109.59182073009134,18000,2.0.66,windows-x86_64
00_baseline_with_ships,2,31739.562,1.763,1.065,4.368,567.1155764531344,109.59182073009134,18000,2.0.66,windows-x86_64
00_baseline_with_ships,3,31492.668,1.75,1.14,4.472,571.5616091974169,109.59182073009134,18000,2.0.66,windows-x86_64
00_baseline_with_ships,4,32479.839,1.804,1.151,4.989,554.1899391804251,109.59182073009134,18000,2.0.66,windows-x86_64
00_baseline,0,31063.567,1.726,1.107,5.666,579.4569567622418,111.14304265243176,18000,2.0.66,windows-x86_64
00_baseline,1,30864.144,1.715,1.079,5.603,583.2010115038344,111.14304265243176,18000,2.0.66,windows-x86_64
00_baseline,2,32085.57,1.783,1.126,5.958,560.9998513350394,111.14304265243176,18000,2.0.66,windows-x86_64
00_baseline,3,31379.477,1.743,1.101,5.297,573.6233271191869,111.14304265243176,18000,2.0.66,windows-x86_64
00_baseline,4,31750.189,1.764,1.148,5.493,566.9257590876074,111.14304265243176,18000,2.0.66,windows-x86_64
34_osboz,0,29731.755,1.652,1.19,3.265,605.4133030492145,112.37283567871621,18000,2.0.66,windows-x86_64
34_osboz,1,31855.744,1.77,1.255,3.389,565.0472329260306,112.37283567871621,18000,2.0.66,windows-x86_64
34_osboz,2,31854.604,1.77,1.246,3.598,565.0674546134682,112.37283567871621,18000,2.0.66,windows-x86_64
34_osboz,3,31289.935,1.738,1.228,3.524,575.2648575332611,112.37283567871621,18000,2.0.66,windows-x86_64
34_osboz,4,31573.602,1.754,1.251,3.443,570.0965002345947,112.37283567871621,18000,2.0.66,windows-x86_64
22_mcmayhem57,0,29240.533,1.624,0.947,6.898,615.5838540973244,124.4590523301283,18000,2.0.66,windows-x86_64
22_mcmayhem57,1,29038.209,1.613,0.954,6.586,619.8729405108973,124.4590523301283,18000,2.0.66,windows-x86_64
22_mcmayhem57,2,29126.613,1.618,0.954,7.158,617.991525482211,124.4590523301283,18000,2.0.66,windows-x86_64
22_mcmayhem57,3,29445.891,1.636,0.968,6.658,611.290723041799,124.4590523301283,18000,2.0.66,windows-x86_64
22_mcmayhem57,4,31028.984,1.724,1.06,6.875,580.1027839003688,124.4590523301283,18000,2.0.66,windows-x86_64
16_yuu,0,28610.476,1.589,0.859,5.049,629.1401792825817,127.39423538571764,18000,2.0.66,windows-x86_64
16_yuu,1,28640.466,1.591,0.873,5.919,628.4813941225677,127.39423538571764,18000,2.0.66,windows-x86_64
16_yuu,2,30024.44,1.668,0.908,4.92,599.5115978849232,127.39423538571764,18000,2.0.66,windows-x86_64
16_yuu,3,29443.487,1.636,0.861,5.563,611.3406336688314,127.39423538571764,18000,2.0.66,windows-x86_64
16_yuu,4,29212.03,1.623,0.88,6.474,616.1844965926709,127.39423538571764,18000,2.0.66,windows-x86_64
05_derantrix,0,28265.95,1.57,0.798,4.997,636.8085983312077,129.8796163464549,18000,2.0.66,windows-x86_64
05_derantrix,1,28680.373,1.593,0.795,4.219,627.6069003705078,129.8796163464549,18000,2.0.66,windows-x86_64
05_derantrix,2,28389.092,1.577,0.867,4.312,634.0463442789928,129.8796163464549,18000,2.0.66,windows-x86_64
05_derantrix,3,29714.692,1.651,0.828,6.449,605.7609481531897,129.8796163464549,18000,2.0.66,windows-x86_64
05_derantrix,4,29308.786,1.628,0.823,4.312,614.1503097398848,129.8796163464549,18000,2.0.66,windows-x86_64
29_geist,0,27965.782,1.554,0.784,5.31,643.6437214593177,133.99354974210726,18000,2.0.66,windows-x86_64
29_geist,1,28354.502,1.575,0.79,5.052,634.8198250845668,133.99354974210726,18000,2.0.66,windows-x86_64
29_geist,2,28331.063,1.574,0.801,5.409,635.3450274703777,133.99354974210726,18000,2.0.66,windows-x86_64
29_geist,3,28611.049,1.59,0.793,5.201,629.1275793488034,133.99354974210726,18000,2.0.66,windows-x86_64
29_geist,4,28515.147,1.584,0.79,5.449,631.2434580821204,133.99354974210726,18000,2.0.66,windows-x86_64
23_mcmayhem57,0,27580.375,1.532,0.853,4.946,652.6379717462145,135.4006081452293,18000,2.0.66,windows-x86_64
23_mcmayhem57,1,28057.785,1.559,0.854,4.87,641.533178759478,135.4006081452293,18000,2.0.66,windows-x86_64
23_mcmayhem57,2,28265.341,1.57,0.85,4.997,636.8223188957812,135.4006081452293,18000,2.0.66,windows-x86_64
