entity,count
assembling_machine_3,72
average_buildings_per_beacon,2.1753130590339893
beacon,559
beacons_per_assembling_machine_3,9
beacons_per_assembling_machine_3_chemical_science_pack_recipe,10
beacons_per_assembling_machine_3_engine_unit_recipe,7
beacons_per_cryogenic_plant,8.8
beacons_per_cryogenic_plant_plastic_bar_recipe,7
beacons_per_cryogenic_plant_sulfur_recipe,16
beacons_per_electromagnetic_plant,10
beacons_per_electromagnetic_plant_advanced_circuit_recipe,10
beacons_per_electromagnetic_plant_electronic_circuit_recipe,10
beacons_per_foundry,7.444444444444445
beacons_per_foundry_casting_copper_cable_recipe,10.6
beacons_per_foundry_casting_iron_gear_wheel_recipe,7
beacons_per_foundry_casting_iron_recipe,13
beacons_per_foundry_casting_pipe_recipe,7
beacons_per_foundry_casting_steel_recipe,7
beacons_per_oil_refinery,16
beacons_per_oil_refinery_basic_oil_processing_recipe,16
cargo_wagon,24
constant_combinator,3
cryogenic_plant,5
cryogenic_plant_circuit_enabled,4
decider_combinator,9
electromagnetic_plant,9
foundry,54
foundry_circuit_enabled,4
infinity_chest,6
infinity_pipe,7
inserter_all,300
inserter_all_direct_insertion,76
inserter_all_direct_insertion_circuit_enabled,76
inserter_all_direction_insertion_percent,25.333333333333336
inserter_all_from_assembling_machine_3_chemical_science_pack,48
inserter_all_from_assembling_machine_3_chemical_science_pack_circuit_set_filters,48
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,48
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_set_filters,48
inserter_all_from_assembling_machine_3_engine_unit,48
inserter_all_from_assembling_machine_3_engine_unit_circuit_enabled,48
inserter_all_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack,48
inserter_all_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack_circuit_enabled,48
inserter_all_from_belt,60
inserter_all_from_belt_circuit_enabled,60
inserter_all_from_building,212
inserter_all_from_building_circuit_enabled,84
inserter_all_from_building_circuit_set_filters,48
inserter_all_from_cargo_wagon,24
inserter_all_from_cargo_wagon_circuit_set_filters,24
inserter_all_from_cargo_wagon_to_assembling_machine_3_engine_unit,24
inserter_all_from_cargo_wagon_to_assembling_machine_3_engine_unit_circuit_set_filters,24
inserter_all_from_chest,28
inserter_all_from_chest_circuit_set_filters,24
inserter_all_from_cryogenic_plant_plastic_bar,8
inserter_all_from_cryogenic_plant_plastic_bar_circuit_enabled,8
inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,8
inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,8
inserter_all_from_cryogenic_plant_sulfur,4
inserter_all_from_cryogenic_plant_sulfur_to_turbo_transport_belt,4
inserter_all_from_electromagnetic_plant_advanced_circuit,8
inserter_all_from_electromagnetic_plant_advanced_circuit_circuit_enabled,8
inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,8
inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt_circuit_enabled,8
inserter_all_from_electromagnetic_plant_electronic_circuit,4
inserter_all_from_electromagnetic_plant_electronic_circuit_to_turbo_transport_belt,4
inserter_all_from_foundry_casting_copper_cable,19
inserter_all_from_foundry_casting_copper_cable_circuit_enabled,19
inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit,16
inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,16
inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit,3
inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,3
inserter_all_from_foundry_casting_iron,1
inserter_all_from_foundry_casting_iron_circuit_enabled,1
inserter_all_from_foundry_casting_iron_gear_wheel,24
inserter_all_from_foundry_casting_iron_gear_wheel_to_cargo_wagon,24
inserter_all_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,1
inserter_all_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit_circuit_enabled,1
inserter_all_from_foundry_casting_pipe,24
inserter_all_from_foundry_casting_pipe_to_cargo_wagon,24
inserter_all_from_foundry_casting_steel,24
inserter_all_from_foundry_casting_steel_to_cargo_wagon,24
inserter_all_from_infinity_chest,4
inserter_all_from_infinity_chest_to_turbo_transport_belt,4
inserter_all_from_turbo_transport_belt,56
inserter_all_from_turbo_transport_belt_circuit_enabled,56
inserter_all_from_turbo_transport_belt_to_assembling_machine_3_chemical_science_pack,48
inserter_all_from_turbo_transport_belt_to_assembling_machine_3_chemical_science_pack_circuit_enabled,48
inserter_all_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit,8
inserter_all_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit_circuit_enabled,8
inserter_all_from_turbo_underground_belt,4
inserter_all_from_turbo_underground_belt_circuit_enabled,4
inserter_all_from_turbo_underground_belt_to_cryogenic_plant_plastic_bar,4
inserter_all_from_turbo_underground_belt_to_cryogenic_plant_plastic_bar_circuit_enabled,4
inserter_all_to_assembling_machine_3_chemical_science_pack,96
inserter_all_to_assembling_machine_3_chemical_science_pack_circuit_enabled,96
inserter_all_to_assembling_machine_3_engine_unit,24
inserter_all_to_assembling_machine_3_engine_unit_circuit_set_filters,24
inserter_all_to_belt,68
inserter_all_to_belt_circuit_enabled,8
inserter_all_to_belt_circuit_set_filters,48
inserter_all_to_building,160
inserter_all_to_building_circuit_enabled,136
inserter_all_to_building_circuit_set_filters,24
inserter_all_to_cargo_wagon,72
inserter_all_to_chest,72
inserter_all_to_cryogenic_plant_plastic_bar,4
inserter_all_to_cryogenic_plant_plastic_bar_circuit_enabled,4
inserter_all_to_electromagnetic_plant_advanced_circuit,32
inserter_all_to_electromagnetic_plant_advanced_circuit_circuit_enabled,32
inserter_all_to_electromagnetic_plant_electronic_circuit,4
inserter_all_to_electromagnetic_plant_electronic_circuit_circuit_enabled,4
inserter_all_to_turbo_transport_belt,68
inserter_all_to_turbo_transport_belt_circuit_enabled,8
inserter_all_to_turbo_transport_belt_circuit_set_filters,48
medium_electric_pole,73
oil_refinery,2
oil_refinery_circuit_enabled,2
pipe,61
pipe_to_ground,216
recipe_advanced_circuit,8
recipe_basic_oil_processing,2
recipe_casting_copper_cable,5
recipe_casting_iron,1
recipe_casting_iron_gear_wheel,24
recipe_casting_pipe,12
recipe_casting_steel,12
recipe_chemical_science_pack,48
recipe_electronic_circuit,1
recipe_engine_unit,24
recipe_plastic_bar,4
recipe_sulfur,1
stack_inserter,300
stack_inserter_circuit_enabled,144
stack_inserter_circuit_set_filters,72
stack_inserter_direct_insertion,76
stack_inserter_direct_insertion_circuit_enabled,76
stack_inserter_direction_insertion_percent,25.333333333333336
stack_inserter_from_assembling_machine_3_chemical_science_pack,48
stack_inserter_from_assembling_machine_3_chemical_science_pack_circuit_set_filters,48
stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,48
stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_set_filters,48
stack_inserter_from_assembling_machine_3_engine_unit,48
stack_inserter_from_assembling_machine_3_engine_unit_circuit_enabled,48
stack_inserter_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack,48
stack_inserter_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack_circuit_enabled,48
stack_inserter_from_belt,60
stack_inserter_from_belt_circuit_enabled,60
stack_inserter_from_building,212
stack_inserter_from_building_circuit_enabled,84
stack_inserter_from_building_circuit_set_filters,48
stack_inserter_from_cargo_wagon,24
stack_inserter_from_cargo_wagon_circuit_set_filters,24
stack_inserter_from_cargo_wagon_to_assembling_machine_3_engine_unit,24
stack_inserter_from_cargo_wagon_to_assembling_machine_3_engine_unit_circuit_set_filters,24
stack_inserter_from_chest,28
stack_inserter_from_chest_circuit_set_filters,24
stack_inserter_from_cryogenic_plant_plastic_bar,8
stack_inserter_from_cryogenic_plant_plastic_bar_circuit_enabled,8
stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,8
stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,8
stack_inserter_from_cryogenic_plant_sulfur,4
stack_inserter_from_cryogenic_plant_sulfur_to_turbo_transport_belt,4
stack_inserter_from_electromagnetic_plant_advanced_circuit,8
stack_inserter_from_electromagnetic_plant_advanced_circuit_circuit_enabled,8
stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,8
stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt_circuit_enabled,8
stack_inserter_from_electromagnetic_plant_electronic_circuit,4
stack_inserter_from_electromagnetic_plant_electronic_circuit_to_turbo_transport_belt,4
stack_inserter_from_foundry_casting_copper_cable,19
stack_inserter_from_foundry_casting_copper_cable_circuit_enabled,19
stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit,16
stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,16
stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit,3
stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,3
stack_inserter_from_foundry_casting_iron,1
stack_inserter_from_foundry_casting_iron_circuit_enabled,1
stack_inserter_from_foundry_casting_iron_gear_wheel,24
stack_inserter_from_foundry_casting_iron_gear_wheel_to_cargo_wagon,24
stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,1
stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit_circuit_enabled,1
stack_inserter_from_foundry_casting_pipe,24
stack_inserter_from_foundry_casting_pipe_to_cargo_wagon,24
stack_inserter_from_foundry_casting_steel,24
stack_inserter_from_foundry_casting_steel_to_cargo_wagon,24
stack_inserter_from_infinity_chest,4
stack_inserter_from_infinity_chest_to_turbo_transport_belt,4
stack_inserter_from_turbo_transport_belt,56
stack_inserter_from_turbo_transport_belt_circuit_enabled,56
stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_chemical_science_pack,48
