entity,count
arithmetic_combinator,1
assembling_machine_3,32
assembling_machine_3_circuit_enabled,1
average_buildings_per_beacon,1.8698412698412699
beacon,315
beacons_per_assembling_machine_3,12
beacons_per_assembling_machine_3_chemical_science_pack_recipe,12
beacons_per_assembling_machine_3_engine_unit_recipe,12
beacons_per_cryogenic_plant,7.666666666666667
beacons_per_cryogenic_plant_plastic_bar_recipe,4
beacons_per_cryogenic_plant_sulfur_recipe,15
beacons_per_electromagnetic_plant,9.666666666666666
beacons_per_electromagnetic_plant_advanced_circuit_recipe,10
beacons_per_electromagnetic_plant_electronic_circuit_recipe,9
beacons_per_foundry,9.6
beacons_per_foundry_casting_copper_cable_recipe,6.5
beacons_per_foundry_casting_iron_recipe,10
beacons_per_foundry_set_recipe_recipe,12
beacons_per_oil_refinery,14
beacons_per_oil_refinery_basic_oil_processing_recipe,14
constant_combinator,23
cryogenic_plant,3
decider_combinator,19
display_panel,3
ee_infinity_loader,1
ee_infinity_pipe,4
electromagnetic_plant,6
electromagnetic_plant_circuit_enabled,3
express_underground_belt,2
foundry,10
foundry_set_recipe,5
infinity_chest,1
inserter_all,129
inserter_all_direct_insertion,20
inserter_all_direct_insertion_circuit_enabled,20
inserter_all_direction_insertion_percent,15.503875968992247
inserter_all_from_assembling_machine_3_chemical_science_pack,22
inserter_all_from_assembling_machine_3_chemical_science_pack_circuit_enabled,22
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,22
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_enabled,22
inserter_all_from_assembling_machine_3_engine_unit,10
inserter_all_from_assembling_machine_3_engine_unit_circuit_enabled,10
inserter_all_from_assembling_machine_3_engine_unit_circuit_set_filters,10
inserter_all_from_assembling_machine_3_engine_unit_to_turbo_transport_belt,10
inserter_all_from_assembling_machine_3_engine_unit_to_turbo_transport_belt_circuit_enabled,10
inserter_all_from_assembling_machine_3_engine_unit_to_turbo_transport_belt_circuit_set_filters,10
inserter_all_from_belt,50
inserter_all_from_belt_circuit_enabled,50
inserter_all_from_building,69
inserter_all_from_building_circuit_enabled,58
inserter_all_from_building_circuit_set_filters,20
inserter_all_from_chest,10
inserter_all_from_chest_circuit_enabled,10
