entity,count
assembling_machine_3,40
average_buildings_per_beacon,2
beacon,258
beacons_per_assembling_machine_3,8.7
beacons_per_assembling_machine_3_chemical_science_pack_recipe,10
beacons_per_assembling_machine_3_engine_unit_recipe,6.285714285714286
beacons_per_cryogenic_plant,15.5
beacons_per_cryogenic_plant_plastic_bar_recipe,15
beacons_per_cryogenic_plant_sulfur_recipe,16
beacons_per_electromagnetic_plant,6.444444444444445
beacons_per_electromagnetic_plant_advanced_circuit_recipe,8
beacons_per_electromagnetic_plant_copper_cable_recipe,2
beacons_per_electromagnetic_plant_electronic_circuit_recipe,6
beacons_per_foundry,12.6
beacons_per_foundry_casting_copper_recipe,9
beacons_per_foundry_casting_iron_gear_wheel_recipe,16
beacons_per_foundry_casting_iron_recipe,6
beacons_per_foundry_casting_pipe_recipe,16
beacons_per_foundry_casting_steel_recipe,16
beacons_per_oil_refinery,16
beacons_per_oil_refinery_basic_oil_processing_recipe,16
cargo_wagon,2
constant_combinator,38
cryogenic_plant,2
decider_combinator,7
display_panel,1
ee_infinity_loader,2
electromagnetic_plant,9
express_underground_belt,54
foundry,5
infinity_pipe,4
inserter_all,151
inserter_all_direct_insertion,32
inserter_all_direct_insertion_circuit_enabled,25
inserter_all_direction_insertion_percent,21.192052980132452
inserter_all_from_assembling_machine_3_chemical_science_pack,26
inserter_all_from_assembling_machine_3_chemical_science_pack_circuit_enabled,12
inserter_all_from_assembling_machine_3_chemical_science_pack_circuit_set_filters,12
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,26
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_enabled,12
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_set_filters,12
inserter_all_from_assembling_machine_3_engine_unit,26
inserter_all_from_assembling_machine_3_engine_unit_circuit_enabled,25
inserter_all_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack,26
inserter_all_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack_circuit_enabled,25
inserter_all_from_belt,59
inserter_all_from_belt_circuit_enabled,28
inserter_all_from_belt_circuit_set_filters,26
inserter_all_from_building,84
inserter_all_from_building_circuit_enabled,43
inserter_all_from_building_circuit_set_filters,12
inserter_all_from_cargo_wagon,8
inserter_all_from_cargo_wagon_to_electromagnetic_plant_advanced_circuit,8
inserter_all_from_chest,8
inserter_all_from_cryogenic_plant_plastic_bar,4
inserter_all_from_cryogenic_plant_plastic_bar_to_turbo_transport_belt,4
inserter_all_from_cryogenic_plant_sulfur,2
inserter_all_from_cryogenic_plant_sulfur_to_turbo_transport_belt,2
inserter_all_from_electromagnetic_plant_advanced_circuit,6
inserter_all_from_electromagnetic_plant_advanced_circuit_circuit_enabled,6
inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,6
inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt_circuit_enabled,6
inserter_all_from_electromagnetic_plant_copper_cable,6
inserter_all_from_electromagnetic_plant_copper_cable_to_cargo_wagon,4
inserter_all_from_electromagnetic_plant_copper_cable_to_electromagnetic_plant_electronic_circuit,2
inserter_all_from_electromagnetic_plant_electronic_circuit,2
inserter_all_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon,2
inserter_all_from_express_underground_belt,14
inserter_all_from_express_underground_belt_circuit_enabled,14
inserter_all_from_express_underground_belt_to_assembling_machine_3_engine_unit,14
inserter_all_from_express_underground_belt_to_assembling_machine_3_engine_unit_circuit_enabled,14
inserter_all_from_foundry_casting_copper,2
inserter_all_from_foundry_casting_copper_to_electromagnetic_plant_copper_cable,2
inserter_all_from_foundry_casting_iron,2
inserter_all_from_foundry_casting_iron_gear_wheel,2
inserter_all_from_foundry_casting_iron_gear_wheel_to_turbo_transport_belt,2
inserter_all_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,2
inserter_all_from_foundry_casting_pipe,4
inserter_all_from_foundry_casting_pipe_to_turbo_transport_belt,4
inserter_all_from_foundry_casting_steel,2
inserter_all_from_foundry_casting_steel_to_turbo_transport_belt,2
inserter_all_from_turbo_transport_belt,43
inserter_all_from_turbo_transport_belt_circuit_enabled,14
inserter_all_from_turbo_transport_belt_circuit_set_filters,26
inserter_all_from_turbo_transport_belt_to_assembling_machine_3_chemical_science_pack,26
inserter_all_from_turbo_transport_belt_to_assembling_machine_3_chemical_science_pack_circuit_set_filters,26
inserter_all_from_turbo_transport_belt_to_assembling_machine_3_engine_unit,14
inserter_all_from_turbo_transport_belt_to_assembling_machine_3_engine_unit_circuit_enabled,14
inserter_all_from_turbo_transport_belt_to_cargo_wagon,2
inserter_all_from_turbo_transport_belt_to_cryogenic_plant_plastic_bar,1
inserter_all_from_turbo_underground_belt,2
inserter_all_from_turbo_underground_belt_to_cargo_wagon,2
inserter_all_to_assembling_machine_3_chemical_science_pack,52
inserter_all_to_assembling_machine_3_chemical_science_pack_circuit_enabled,25
inserter_all_to_assembling_machine_3_chemical_science_pack_circuit_set_filters,26
inserter_all_to_assembling_machine_3_engine_unit,28
inserter_all_to_assembling_machine_3_engine_unit_circuit_enabled,28
inserter_all_to_belt,46
inserter_all_to_belt_circuit_enabled,18
inserter_all_to_belt_circuit_set_filters,12
inserter_all_to_building,95
inserter_all_to_building_circuit_enabled,53
inserter_all_to_building_circuit_set_filters,26
inserter_all_to_cargo_wagon,10
inserter_all_to_chest,10
inserter_all_to_cryogenic_plant_plastic_bar,1
inserter_all_to_electromagnetic_plant_advanced_circuit,8
inserter_all_to_electromagnetic_plant_copper_cable,2
inserter_all_to_electromagnetic_plant_electronic_circuit,4
inserter_all_to_turbo_transport_belt,46
inserter_all_to_turbo_transport_belt_circuit_enabled,18
inserter_all_to_turbo_transport_belt_circuit_set_filters,12
medium_electric_pole,26
oil_refinery,1
pipe,187
pipe_to_ground,68
recipe_advanced_circuit,6
recipe_basic_oil_processing,1
recipe_casting_copper,1
recipe_casting_iron,1
recipe_casting_iron_gear_wheel,1
recipe_casting_pipe,1
recipe_casting_steel,1
recipe_chemical_science_pack,26
recipe_copper_cable,2
recipe_electronic_circuit,1
recipe_engine_unit,14
recipe_plastic_bar,1
recipe_sulfur,1
stack_inserter,151
stack_inserter_circuit_enabled,71
stack_inserter_circuit_set_filters,38
stack_inserter_direct_insertion,32
stack_inserter_direct_insertion_circuit_enabled,25
stack_inserter_direction_insertion_percent,21.192052980132452
stack_inserter_from_assembling_machine_3_chemical_science_pack,26
stack_inserter_from_assembling_machine_3_chemical_science_pack_circuit_enabled,12
stack_inserter_from_assembling_machine_3_chemical_science_pack_circuit_set_filters,12
stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,26
stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_enabled,12
stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_set_filters,12
stack_inserter_from_assembling_machine_3_engine_unit,26
stack_inserter_from_assembling_machine_3_engine_unit_circuit_enabled,25
stack_inserter_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack,26
stack_inserter_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack_circuit_enabled,25
stack_inserter_from_belt,59
stack_inserter_from_belt_circuit_enabled,28
stack_inserter_from_belt_circuit_set_filters,26
stack_inserter_from_building,84
stack_inserter_from_building_circuit_enabled,43
stack_inserter_from_building_circuit_set_filters,12
stack_inserter_from_cargo_wagon,8
stack_inserter_from_cargo_wagon_to_electromagnetic_plant_advanced_circuit,8
stack_inserter_from_chest,8
stack_inserter_from_cryogenic_plant_plastic_bar,4
stack_inserter_from_cryogenic_plant_plastic_bar_to_turbo_transport_belt,4
stack_inserter_from_cryogenic_plant_sulfur,2
stack_inserter_from_cryogenic_plant_sulfur_to_turbo_transport_belt,2
stack_inserter_from_electromagnetic_plant_advanced_circuit,6
stack_inserter_from_electromagnetic_plant_advanced_circuit_circuit_enabled,6
stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,6
stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt_circuit_enabled,6
stack_inserter_from_electromagnetic_plant_copper_cable,6
stack_inserter_from_electromagnetic_plant_copper_cable_to_cargo_wagon,4
stack_inserter_from_electromagnetic_plant_copper_cable_to_electromagnetic_plant_electronic_circuit,2
stack_inserter_from_electromagnetic_plant_electronic_circuit,2
stack_inserter_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon,2
stack_inserter_from_express_underground_belt,14
stack_inserter_from_express_underground_belt_circuit_enabled,14
stack_inserter_from_express_underground_belt_to_assembling_machine_3_engine_unit,14
stack_inserter_from_express_underground_belt_to_assembling_machine_3_engine_unit_circuit_enabled,14
stack_inserter_from_foundry_casting_copper,2
stack_inserter_from_foundry_casting_copper_to_electromagnetic_plant_copper_cable,2
stack_inserter_from_foundry_casting_iron,2
stack_inserter_from_foundry_casting_iron_gear_wheel,2
stack_inserter_from_foundry_casting_iron_gear_wheel_to_turbo_transport_belt,2
stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,2
stack_inserter_from_foundry_casting_pipe,4
stack_inserter_from_foundry_casting_pipe_to_turbo_transport_belt,4
stack_inserter_from_foundry_casting_steel,2
stack_inserter_from_foundry_casting_steel_to_turbo_transport_belt,2
stack_inserter_from_turbo_transport_belt,43
stack_inserter_from_turbo_transport_belt_circuit_enabled,14
stack_inserter_from_turbo_transport_belt_circuit_set_filters,26
stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_chemical_science_pack,26
stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_chemical_science_pack_circuit_set_filters,26
stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_engine_unit,14
stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_engine_unit_circuit_enabled,14
stack_inserter_from_turbo_transport_belt_to_cargo_wagon,2
stack_inserter_from_turbo_transport_belt_to_cryogenic_plant_plastic_bar,1
stack_inserter_from_turbo_underground_belt,2
stack_inserter_from_turbo_underground_belt_to_cargo_wagon,2
stack_inserter_to_assembling_machine_3_chemical_science_pack,52
stack_inserter_to_assembling_machine_3_chemical_science_pack_circuit_enabled,25
stack_inserter_to_assembling_machine_3_chemical_science_pack_circuit_set_filters,26
stack_inserter_to_assembling_machine_3_engine_unit,28
stack_inserter_to_assembling_machine_3_engine_unit_circuit_enabled,28
stack_inserter_to_belt,46
stack_inserter_to_belt_circuit_enabled,18
