entity,count
assembling_machine_3,32
average_buildings_per_beacon,1.8826815642458101
beacon,358
beacons_per_assembling_machine_3,12
beacons_per_assembling_machine_3_chemical_science_pack_recipe,12
beacons_per_assembling_machine_3_engine_unit_recipe,12
beacons_per_cryogenic_plant,9.333333333333334
beacons_per_cryogenic_plant_plastic_bar_recipe,6
beacons_per_cryogenic_plant_sulfur_recipe,16
beacons_per_electromagnetic_plant,9.6
beacons_per_electromagnetic_plant_advanced_circuit_recipe,10
beacons_per_electromagnetic_plant_electronic_circuit_recipe,8
beacons_per_foundry,12.375
beacons_per_foundry_casting_copper_cable_recipe,9.2
beacons_per_foundry_casting_iron_recipe,12
beacons_per_foundry_set_recipe_recipe,14
beacons_per_oil_refinery,16
beacons_per_oil_refinery_basic_oil_processing_recipe,16
constant_combinator,1
cryogenic_plant,3
decider_combinator,16
ee_infinity_loader,2
electromagnetic_plant,5
foundry,16
foundry_set_recipe,10
infinity_pipe,4
inserter_all,125
inserter_all_direct_insertion,16
inserter_all_direct_insertion_circuit_enabled,16
inserter_all_direction_insertion_percent,12.8
inserter_all_from_assembling_machine_3_chemical_science_pack,22
inserter_all_from_assembling_machine_3_chemical_science_pack_circuit_set_filters,22
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,22
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_set_filters,22
inserter_all_from_assembling_machine_3_engine_unit,10
inserter_all_from_assembling_machine_3_engine_unit_circuit_set_filters,10
inserter_all_from_assembling_machine_3_engine_unit_to_turbo_transport_belt,10
inserter_all_from_assembling_machine_3_engine_unit_to_turbo_transport_belt_circuit_set_filters,10
inserter_all_from_belt,50
inserter_all_from_belt_circuit_enabled,50
inserter_all_from_building,65
inserter_all_from_building_circuit_enabled,20
inserter_all_from_building_circuit_set_filters,42
inserter_all_from_chest,10
inserter_all_from_chest_circuit_enabled,10
inserter_all_from_cryogenic_plant_plastic_bar,4
inserter_all_from_cryogenic_plant_plastic_bar_circuit_enabled,4
inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,4
inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,4
inserter_all_from_cryogenic_plant_sulfur,1
inserter_all_from_cryogenic_plant_sulfur_to_turbo_underground_belt,1
inserter_all_from_electromagnetic_plant_advanced_circuit,4
inserter_all_from_electromagnetic_plant_advanced_circuit_circuit_enabled,4
inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,2
inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt_circuit_enabled,2
inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_underground_belt,2
