entity,count
assembling_machine_3,66
assembling_machine_3_circuit_enabled,66
average_buildings_per_beacon,1.7332123411978222
beacon,551
beacons_per_assembling_machine_3,10
beacons_per_assembling_machine_3_chemical_science_pack_recipe,11
beacons_per_assembling_machine_3_engine_unit_recipe,8
beacons_per_cryogenic_plant,7
beacons_per_cryogenic_plant_plastic_bar_recipe,8
beacons_per_cryogenic_plant_sulfur_recipe,3
beacons_per_electromagnetic_plant,10
beacons_per_electromagnetic_plant_advanced_circuit_recipe,10
beacons_per_electromagnetic_plant_electronic_circuit_recipe,10
beacons_per_foundry,11.777777777777779
beacons_per_foundry_casting_copper_cable_recipe,9.4
beacons_per_foundry_casting_iron_gear_wheel_recipe,16
beacons_per_foundry_casting_iron_recipe,11
beacons_per_foundry_casting_pipe_recipe,16
beacons_per_foundry_casting_steel_recipe,16
beacons_per_oil_refinery,16
beacons_per_oil_refinery_basic_oil_processing_recipe,16
constant_combinator,59
cryogenic_plant,5
decider_combinator,20
electromagnetic_plant,9
foundry,9
infinity_chest,2
inserter_all,229
inserter_all_direct_insertion,64
inserter_all_direct_insertion_circuit_enabled,63
inserter_all_direction_insertion_percent,27.947598253275107
inserter_all_from_assembling_machine_3_chemical_science_pack,44
inserter_all_from_assembling_machine_3_chemical_science_pack_circuit_enabled,44
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,44
inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_enabled,44
inserter_all_from_assembling_machine_3_engine_unit,44
inserter_all_from_assembling_machine_3_engine_unit_circuit_enabled,44
inserter_all_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack,44
inserter_all_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack_circuit_enabled,44
inserter_all_from_belt,100
inserter_all_from_belt_circuit_enabled,100
inserter_all_from_belt_circuit_set_filters,88
inserter_all_from_building,129
inserter_all_from_building_circuit_enabled,122
inserter_all_from_cryogenic_plant_plastic_bar,8
inserter_all_from_cryogenic_plant_plastic_bar_circuit_enabled,8
inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,8
inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,8
inserter_all_from_cryogenic_plant_sulfur,2
inserter_all_from_cryogenic_plant_sulfur_to_turbo_transport_belt,2
inserter_all_from_electromagnetic_plant_advanced_circuit,8
inserter_all_from_electromagnetic_plant_advanced_circuit_circuit_enabled,8
inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,8
inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt_circuit_enabled,8
inserter_all_from_electromagnetic_plant_electronic_circuit,4
inserter_all_from_electromagnetic_plant_electronic_circuit_circuit_enabled,4
