entity,count
stack-inserter_to_electromagnetic-plant_advanced-circuit,18
stack-inserter_to_electromagnetic-plant_advanced-circuit_circuit_enabled,18
stack-inserter_to_turbo-transport-belt,32
stack-inserter_to_turbo-transport-belt_circuit_enabled,23
stack-inserter_to_turbo-underground-belt,36
stack-inserter_to_turbo-underground-belt_circuit_enabled,36
substation,3
turbo-splitter,66
turbo-transport-belt,405
turbo-underground-belt,476
