save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
00_baseline,0,221344.349,2.049,1.28,5.243,487.9275232818345,0,108000,2.0.64,windows-x86_64
00_baseline,1,242548.12,2.246,1.323,6.556,445.2724679952168,0,108000,2.0.64,windows-x86_64
00_baseline,2,227910.927,2.11,1.269,4.986,473.8693375592299,0,108000,2.0.64,windows-x86_64
00_baseline,3,232516.636,2.153,1.296,5.049,464.48289403258013,0,108000,2.0.64,windows-x86_64
00_baseline,4,228833.283,2.119,1.282,4.896,471.9593172117362,0,108000,2.0.64,windows-x86_64
00_baseline,5,230602.463,2.135,1.306,6.264,468.3384496201153,0,108000,2.0.64,windows-x86_64
00_baseline,6,232576.063,2.153,1.298,5.072,464.36421103232794,0,108000,2.0.64,windows-x86_64
00_baseline,7,232550.839,2.153,1.291,4.757,464.41457904178964,0,108000,2.0.64,windows-x86_64
00_baseline,8,231409.784,2.143,1.301,4.978,466.7045538575845,0,108000,2.0.64,windows-x86_64
00_baseline,9,230357.724,2.133,1.29,5.356,468.83602652715916,0,108000,2.0.64,windows-x86_64
13_V2,0,155444.652,1.439,0.545,7.889,694.7810594345825,52.68102142909448,108000,2.0.64,windows-x86_64
13_V2,1,146955.654,1.361,0.538,5.921,734.9155820843748,52.68102142909448,108000,2.0.64,windows-x86_64
13_V2,2,151321.448,1.401,0.55,4.21,713.7124408167175,52.68102142909448,108000,2.0.64,windows-x86_64
13_V2,3,151285.112,1.401,0.563,4.08,713.88386188325,52.68102142909448,108000,2.0.64,windows-x86_64
13_V2,4,151725.167,1.405,0.562,3.688,711.8133539441087,52.68102142909448,108000,2.0.64,windows-x86_64
13_V2,5,151675.873,1.404,0.559,4.18,712.0446901927507,52.68102142909448,108000,2.0.64,windows-x86_64
13_V2,6,150992.524,1.398,0.557,3.923,715.2672009112187,52.68102142909448,108000,2.0.64,windows-x86_64
13_V2,7,151638.79,1.404,0.571,4.147,712.2188194722471,52.68102142909448,108000,2.0.64,windows-x86_64
13_V2,8,151065.125,1.399,0.573,4.326,714.9234477514251,52.68102142909448,108000,2.0.64,windows-x86_64
13_V2,9,150824.784,1.397,0.565,4.924,716.0626863553141,52.68102142909448,108000,2.0.64,windows-x86_64
16_sync,0,147944.768,1.37,0.43,8.201,730.0021586434202,65.81103068272661,108000,2.0.64,windows-x86_64
16_sync,1,133428.815,1.235,0.406,6.84,809.420363959614,65.81103068272661,108000,2.0.64,windows-x86_64
16_sync,2,139547.081,1.292,0.429,7.412,773.932347606755,65.81103068272661,108000,2.0.64,windows-x86_64
16_sync,3,139818.178,1.295,0.433,7.043,772.4317506125705,65.81103068272661,108000,2.0.64,windows-x86_64
16_sync,4,138869.636,1.286,0.429,7.058,777.7078064783003,65.81103068272661,108000,2.0.64,windows-x86_64
16_sync,5,139395.415,1.291,0.431,6.65,774.7744070348368,65.81103068272661,108000,2.0.64,windows-x86_64
16_sync,6,139062.506,1.288,0.435,8.021,776.6291799746512,65.81103068272661,108000,2.0.64,windows-x86_64
16_sync,7,138508.313,1.282,0.42,8.292,779.7365924166588,65.81103068272661,108000,2.0.64,windows-x86_64
16_sync,8,137898.33,1.277,0.418,6.963,783.1856992031738,65.81103068272661,108000,2.0.64,windows-x86_64
16_sync,9,139213.953,1.289,0.417,6.836,775.7843066204721,65.81103068272661,108000,2.0.64,windows-x86_64
12,0,139561.508,1.292,0.383,8.773,773.8523432979815,66.84373169137751,108000,2.0.64,windows-x86_64
12,1,140539.936,1.301,0.398,7.246,768.4648440426215,66.84373169137751,108000,2.0.64,windows-x86_64
12,2,138095.481,1.279,0.381,6.618,782.0675898873186,66.84373169137751,108000,2.0.64,windows-x86_64
12,3,137526.51,1.273,0.382,6.406,785.3031390093444,66.84373169137751,108000,2.0.64,windows-x86_64
12,4,139187.597,1.289,0.392,7.207,775.9312059967526,66.84373169137751,108000,2.0.64,windows-x86_64
12,5,139237.53,1.289,0.386,6.923,775.652943570602,66.84373169137751,108000,2.0.64,windows-x86_64
12,6,137276.688,1.271,0.392,6.611,786.7322673169388,66.84373169137751,108000,2.0.64,windows-x86_64
12,7,138046.867,1.278,0.4,6.948,782.3429994974098,66.84373169137751,108000,2.0.64,windows-x86_64
12,8,138156.672,1.279,0.398,7.234,781.7212041702916,66.84373169137751,108000,2.0.64,windows-x86_64
12,9,136738.818,1.266,0.385,7.384,789.8269239097855,66.84373169137751,108000,2.0.64,windows-x86_64
