save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
34_osboz,0,41850.828,2.325,1.821,5.559,430.09901739578487,117.22088281653298,18000,2.0.66,windows-x86_64
34_osboz,1,43387.896,2.41,1.85,5.655,414.86224637396566,117.22088281653298,18000,2.0.66,windows-x86_64
34_osboz,2,43498.646,2.417,1.845,5.605,413.805983754069,117.22088281653298,18000,2.0.66,windows-x86_64
34_osboz,3,43815.695,2.434,1.854,5.507,410.8116965849794,117.22088281653298,18000,2.0.66,windows-x86_64
34_osboz,4,43655.008,2.425,1.85,6.236,412.32382777252036,117.22088281653298,18000,2.0.66,windows-x86_64
22_mcmayhem57,0,40678.987,2.26,1.542,7.35,442.48889481933264,127.25902868351658,18000,2.0.66,windows-x86_64
22_mcmayhem57,1,40825.179,2.268,1.545,7.497,440.904374234342,127.25902868351658,18000,2.0.66,windows-x86_64
22_mcmayhem57,2,41559.879,2.309,1.555,7.37,433.1100194011633,127.25902868351658,18000,2.0.66,windows-x86_64
22_mcmayhem57,3,42211.565,2.345,1.578,9.256,426.42342211192596,127.25902868351658,18000,2.0.66,windows-x86_64
22_mcmayhem57,4,41361.784,2.298,1.533,7.588,435.1843237709476,127.25902868351658,18000,2.0.66,windows-x86_64
05_derantrix,0,39444.064,2.191,1.323,5.751,456.34242962388464,134.34857176641947,18000,2.0.66,windows-x86_64
05_derantrix,1,39880.134,2.216,1.346,5.655,451.3525456057896,134.34857176641947,18000,2.0.66,windows-x86_64
05_derantrix,2,40822.827,2.268,1.382,7.043,440.92977686234224,134.34857176641947,18000,2.0.66,windows-x86_64
05_derantrix,3,40097.433,2.228,1.402,7.312,448.9065422217926,134.34857176641947,18000,2.0.66,windows-x86_64
05_derantrix,4,40131.291,2.23,1.344,6.683,448.52780838772424,134.34857176641947,18000,2.0.66,windows-x86_64
23_mcmayhem57,0,38651.448,2.147,1.358,7.043,465.70053468630726,141.7309968518864,18000,2.0.66,windows-x86_64
23_mcmayhem57,1,38742.33,2.152,1.359,8.717,464.60809145965146,141.7309968518864,18000,2.0.66,windows-x86_64
23_mcmayhem57,2,39179.27,2.177,1.381,7.183,459.42663046044504,141.7309968518864,18000,2.0.66,windows-x86_64
23_mcmayhem57,3,38374.121,2.132,1.365,7.731,469.066118804389,141.7309968518864,18000,2.0.66,windows-x86_64
23_mcmayhem57,4,39300.207,2.183,1.382,7.501,458.0128547414521,141.7309968518864,18000,2.0.66,windows-x86_64
00_baseline_with_ships,0,38653.592,2.147,1.415,5.549,465.6747036601411,142.31242485637057,18000,2.0.66,windows-x86_64
00_baseline_with_ships,1,38545.904,2.141,1.447,5.746,466.9756869627444,142.31242485637057,18000,2.0.66,windows-x86_64
00_baseline_with_ships,2,38872.774,2.16,1.411,6.208,463.0490224340563,142.31242485637057,18000,2.0.66,windows-x86_64
00_baseline_with_ships,3,38761.122,2.153,1.456,5.546,464.38284216850064,142.31242485637057,18000,2.0.66,windows-x86_64
00_baseline_with_ships,4,38935.374,2.163,1.45,10.205,462.30453571603033,142.31242485637057,18000,2.0.66,windows-x86_64
00_baseline,0,38417.975,2.134,1.467,6.81,468.53068127614745,145.861218583713,18000,2.0.66,windows-x86_64
00_baseline,1,37311.496,2.073,1.453,6.256,482.42504133310547,145.861218583713,18000,2.0.66,windows-x86_64
00_baseline,2,38021.656,2.112,1.409,6.52,473.41441414335026,145.861218583713,18000,2.0.66,windows-x86_64
00_baseline,3,38758.977,2.153,1.451,6.364,464.4085420520774,145.861218583713,18000,2.0.66,windows-x86_64
00_baseline,4,38492.736,2.138,1.455,6.353,467.6206960191139,145.861218583713,18000,2.0.66,windows-x86_64
26_mrcooki4,0,37833.046,2.102,1.442,6.214,475.7745384815169,146.55412609272145,18000,2.0.66,windows-x86_64
26_mrcooki4,1,38491.012,2.138,1.435,6.143,467.64164059910917,146.55412609272145,18000,2.0.66,windows-x86_64
26_mrcooki4,2,38039.844,2.113,1.4,6.484,473.18806039267673,146.55412609272145,18000,2.0.66,windows-x86_64
26_mrcooki4,3,38116.348,2.118,1.421,5.762,472.2383162206411,146.55412609272145,18000,2.0.66,windows-x86_64
26_mrcooki4,4,37958.841,2.109,1.425,5.61,474.1978291697578,146.55412609272145,18000,2.0.66,windows-x86_64
27_geist,0,36017.195,2.001,1.233,7.546,499.7612945705516,160.09614189076012,18000,2.0.66,windows-x86_64
27_geist,1,35009.863,1.945,1.22,7.868,514.1408293999895,160.09614189076012,18000,2.0.66,windows-x86_64
27_geist,2,36664.403,2.037,1.237,6.933,490.9393997223956,160.09614189076012,18000,2.0.66,windows-x86_64
27_geist,3,36353.391,2.02,1.252,7.121,495.13950431749265,160.09614189076012,18000,2.0.66,windows-x86_64
27_geist,4,36522.295,2.029,1.249,8.177,492.84964156825305,160.09614189076012,18000,2.0.66,windows-x86_64
28_geist,0,35425.868,1.968,1.173,5.968,508.10328768796853,160.13947830395983,18000,2.0.66,windows-x86_64
28_geist,1,36589.077,2.033,1.172,6.308,491.95009756600314,160.13947830395983,18000,2.0.66,windows-x86_64
28_geist,2,35345.673,1.964,1.157,6.186,509.2561117735684,160.13947830395983,18000,2.0.66,windows-x86_64
28_geist,3,36412.398,2.023,1.162,6.976,494.3371211091343,160.13947830395983,18000,2.0.66,windows-x86_64
28_geist,4,36764.751,2.042,1.179,7.758,489.5993991636174,160.13947830395983,18000,2.0.66,windows-x86_64
30_reja,0,35457.216,1.97,1.034,6.574,507.65406962577094,163.8896862002795,18000,2.0.66,windows-x86_64
30_reja,1,35486.868,1.971,1.067,6.751,507.22988571434365,163.8896862002795,18000,2.0.66,windows-x86_64
30_reja,2,35724.482,1.985,1.067,6.835,503.85615108429,163.8896862002795,18000,2.0.66,windows-x86_64
30_reja,3,35725.464,1.985,1.083,7.019,503.84230139040324,163.8896862002795,18000,2.0.66,windows-x86_64
30_reja,4,35530.528,1.974,1.067,6.525,506.60660038601173,163.8896862002795,18000,2.0.66,windows-x86_64
09_jobo,0,35514.402,1.973,1.105,7.611,506.83663489533063,164.94081646005333,18000,2.0.66,windows-x86_64
09_jobo,1,35579.798,1.977,1.138,7.984,505.9050644413439,164.94081646005333,18000,2.0.66,windows-x86_64
09_jobo,2,35612.041,1.978,1.102,8.341,505.4470200121358,164.94081646005333,18000,2.0.66,windows-x86_64
09_jobo,3,35508.176,1.973,1.103,6.809,506.92550357979525,164.94081646005333,18000,2.0.66,windows-x86_64
09_jobo,4,35009.3,1.945,1.104,6.797,514.1490975255147,164.94081646005333,18000,2.0.66,windows-x86_64
32_reja,0,34692.771,1.927,0.991,6.725,518.8400776634418,166.82469438022804,18000,2.0.66,windows-x86_64
32_reja,1,35385.006,1.966,0.98,7.793,508.6900366782473,166.82469438022804,18000,2.0.66,windows-x86_64
32_reja,2,35485.099,1.971,0.99,7.559,507.25517209350323,166.82469438022804,18000,2.0.66,windows-x86_64
32_reja,3,35279.898,1.96,0.984,7.455,510.2055567167456,166.82469438022804,18000,2.0.66,windows-x86_64
32_reja,4,35133.738,1.952,0.964,7.57,512.3280648361413,166.82469438022804,18000,2.0.66,windows-x86_64
35_henryjk,0,34895.842,1.939,1.002,12.51,515.8207674140662,167.63158133531923,18000,2.0.66,windows-x86_64
35_henryjk,1,35085.944,1.949,0.999,11.898,513.0259570613234,167.63158133531923,18000,2.0.66,windows-x86_64
35_henryjk,2,34876.583,1.938,0.999,11.635,516.1056058731442,167.63158133531923,18000,2.0.66,windows-x86_64
35_henryjk,3,35550.27,1.975,1.002,11.723,506.32526841568296,167.63158133531923,18000,2.0.66,windows-x86_64
35_henryjk,4,35034.81,1.946,0.998,13.361,513.7747286199069,167.63158133531923,18000,2.0.66,windows-x86_64
16_yuu,0,34659.302,1.926,1.172,6.809,519.3410992523739,169.3236657517867,18000,2.0.66,windows-x86_64
16_yuu,1,34926.352,1.94,1.168,6.606,515.3701709242351,169.3236657517867,18000,2.0.66,windows-x86_64
16_yuu,2,34968.224,1.943,1.202,6.097,514.7530512273086,169.3236657517867,18000,2.0.66,windows-x86_64
16_yuu,3,35010.788,1.945,1.203,6.382,514.1272455792769,169.3236657517867,18000,2.0.66,windows-x86_64
